ticker,code,name,market,sector,primary_source,sources,is_topix500,is_jpx_prime150,is_growth250,is_jpx_startup100,source_detail,source_url
4502.T,4502,武田薬品工業,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Core30,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4503.T,4503,アステラス製薬,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4506.T,4506,住友ファーマ,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4507.T,4507,塩野義製薬,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4516.T,4516,日本新薬,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4519.T,4519,中外製薬,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4523.T,4523,エーザイ,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4527.T,4527,ロート製薬,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4528.T,4528,小野薬品工業,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4530.T,4530,久光製薬,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4536.T,4536,参天製薬,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4540.T,4540,ツムラ,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4543.T,4543,テルモ,Prime/TOPIX,精密機器,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4544.T,4544,Ｈ．Ｕ．グループホールディングス,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4563.T,4563,"AnGes,Inc.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4564.T,4564,"OncoTherapy Science,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4565.T,4565,"Nxera Pharma Co.,Ltd.",Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4568.T,4568,第一三共,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4571.T,4571,"NANO MRNA Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4572.T,4572,"Carna Biosciences,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4575.T,4575,"CanBas Co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4578.T,4578,大塚ホールディングス,Prime/TOPIX,医薬品,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4579.T,4579,RaQualia Pharma Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4582.T,4582,SymBio,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4583.T,4583,Chiome Bioscience Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4584.T,4584,Kidswell Bio Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4587.T,4587,ペプチドリーム,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4588.T,4588,Oncolys BioPharma Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4592.T,4592,SanBio Company Limited,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4593.T,4593,HEALIOS K.K.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4594.T,4594,"BrightPath Biotherapeutics Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4597.T,4597,Solasia Pharma K.K.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4599.T,4599,StemRIM Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4612.T,4612,日本ペイントホールディングス,Prime/TOPIX,化学,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4613.T,4613,関西ペイント,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4626.T,4626,太陽ホールディングス,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4631.T,4631,ＤＩＣ,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
464A.T,464A,QPS Holdings Inc.,Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4661.T,4661,オリエンタルランド,Prime/TOPIX,サービス業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4665.T,4665,ダスキン,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4666.T,4666,パーク２４,Prime/TOPIX,不動産業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4676.T,4676,フジ・メディア・ホールディングス,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4680.T,4680,ラウンドワン,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4681.T,4681,リゾートトラスト,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4684.T,4684,オービック,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4689.T,4689,ＬＩＮＥヤフー,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4704.T,4704,トレンドマイクロ,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4716.T,4716,日本オラクル,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4732.T,4732,ユー・エス・エス,Prime/TOPIX,サービス業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4733.T,4733,オービックビジネスコンサルタント,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4751.T,4751,サイバーエージェント,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4755.T,4755,楽天グループ,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4768.T,4768,大塚商会,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4772.T,4772,"SM ENTERTAINMENT JAPAN Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4811.T,4811,DreamArts Corporation,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4812.T,4812,電通総研,Prime,情報・通信業,jpx_prime150,jpx_prime150,0,1,0,0,jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4882.T,4882,Perseus Proteomics Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4887.T,4887,サワイグループホールディングス,Prime/TOPIX,医薬品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4888.T,4888,STELLA PHARMA CORPORATION,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4889.T,4889,Renascience Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4890.T,4890,Tsubota Laboratory Incorporated,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4891.T,4891,"TMS Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4893.T,4893,Noile-Immune Biotech Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4894.T,4894,Cuorips Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
4896.T,4896,"K Pharma,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4901.T,4901,富士フイルムホールディングス,Prime/TOPIX,化学,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4902.T,4902,コニカミノルタ,Prime/TOPIX,電気機器,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4911.T,4911,資生堂,Prime/TOPIX,化学,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
4912.T,4912,ライオン,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4922.T,4922,コーセーホールディングス,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4927.T,4927,ポーラ・オルビスホールディングス,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4967.T,4967,小林製薬,Prime/TOPIX,化学,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
4978.T,4978,ReproCELL Incorporated,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
4980.T,4980,デクセリアルズ,Prime/TOPIX,化学,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
5016.T,5016,ＪＸ金属,Prime/TOPIX,非鉄金属,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
5019.T,5019,出光興産,Prime/TOPIX,石油・石炭製品,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
